,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,condition,iti,isi,high_group_on_left,left_group_value,right_group_value,left_item_value,right_item_value,left_img,right_img,left_img_path,right_img_path,onset,duration,no_response,left_chosen,chosen_group_value,unchosen_group_value,chosen_item_value,unchosen_item_value,chosen_img,unchosen_img,total_bonus_tally
387,,final_tally,,html-keyboard-response,387,495893,0.0-2.0,0,0,83590,,364.0,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,
388,,debreif_intro,,html-keyboard-response,388,498006,0.0-3.0,0,0,83590,,2089.0,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,
389,,debreif_age,,survey-text,389,501044,0.0-4.0,0,0,83590,,3038.0,"{""Q0"":""23""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,,debreif_gender,,survey-multi-choice,390,502544,0.0-5.0,0,0,83590,,1497.0,"{""Q0"":""Female""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,,debreif_dominant_hand,,survey-multi-choice,391,503846,0.0-6.0,0,0,83590,,1300.0,"{""Q0"":""Left""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,,debreif_native_language,,survey-multi-choice,392,505085,0.0-7.0,0,0,83590,,1237.0,"{""Q0"":""Yes""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,,debreif_fluency,,survey-likert,393,506492,0.0-8.0,0,0,83590,,1405.0,"{""Q0"":1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,,debreif_strategy_category_learning,,survey-text,394,508595,0.0-9.0,0,0,83590,,2101.0,"{""Q0"":""ss""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,,debreif_strategy_old_trials,,survey-text,395,513362,0.0-10.0,0,0,83590,,4766.0,"{""Q0"":""ss""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,,debreif_strategy_category_memory,,survey-text,396,516390,0.0-11.0,0,0,83590,,3027.0,"{""Q0"":""saq""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,,debreif_strategy_size,,survey-text,397,518734,0.0-12.0,0,0,83590,,2344.0,"{""Q0"":""ss""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,,debreif_strategy_rl,,survey-text,398,520482,0.0-13.0,0,0,83590,,1747.0,"{""Q0"":""sasq""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,,debreif_clear_instructions,,survey-text,399,523623,0.0-14.0,0,0,83590,,3140.0,"{""Q0"":""sqq""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,,debreif_end,,html-keyboard-response,400,526730,0.0-15.0,0,0,83590,,3105.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
